Category,Message
0," cme and catex  spotlight report  exchange products seeing slow trading  gavin souter  03 / 20 / 2000  business insurance  page 3  copyright ( c ) 2000 crain communications , inc . all rights  reserved .  exchange - based insurance products developed in recent years have  been somewhat slow to get off the ground .  although several exchanges have offered derivative contracts since  the mid - 1990 s to cover insurance risks , none so far has posted a  significant volume of trades .  few insurers , reinsurers or policyholders have been drawn away  from the traditional insurance markets , where capacity remains  abundant and relatively cheap .  as long as those traditional markets manage to weather major  natural catastrophes , the allure of the exchange - based products will  remain limited , observers say .  also stifling the growth of the exchange - based contracts is the  limited number of contracts available , one expert noted . dealers , he  said , are unable to secure a suitable hedge by laying off one  contract against another .  although the various exchanges have had a good opportunity to  establish a widely used set of new risk financing products , that has  not been achieved , said morton lane , senior managing director ,  capital markets division at gerling global financial products in  new york .  the main problem with the existing exchanges is that they do not  offer a sufficiently diverse array of products , he said . the only way  to control the risks in the catastrophe options is to have a diversified  portfolio of other contracts , and none of the exchanges currently  offers a sufficiently broad range of options to provide for that  hedge , he said .  florida windstorm options , for example , cannot be bought and then  hedged in the same way that international business machines corp .  stock options contracts can be hedged with ibm stock , mr . lane  explained .  the exchanges might be more attractive to investors if , in addition to  natural catastrophe options , they included options on other risks , he  said . those might include , for example , satellite , aviation and crop  indexes , mr . lane said . "" for the insurance buyer , such exchange  instruments would not represent the perfect risk transfer vehicle , but  as long as they are quantifiable and indexable , they may represent a  good surrogate , "" he said .  the exchanges could also be used to create a derivatives market for  over - the - counter securitized deals , if there are regular issuers of  catastrophe bonds , mr . lane said .  the soft insurance market has also hindered the growth of  exchange - based insurance products , said sean f . mooney , senior  vp and chief economist at guy carpenter & co . , the reinsurance  brokerage unit of marsh inc . in new york .  "" the traditional market has been so competitive that people are not  looking for other ways of doing business , "" he said .  at least in concept , the exchange - based deals are generally similar  to the mortgage - backed securities that have been a huge success  since they were introduced in the 1970 s . "" there is a belief that  alternative means of transferring risks will grow , but it is difficult to  predict when , "" mr . mooney said .  currently , the trading that is taking place typically involves  established insurers and reinsurers , so the exchanges have not  brought substantial new capacity to the marketplace , he said .  guy carpenter provided the index for the bermuda commodities  exchange reinsurance products . the bce did not take off ,  however , and was suspended last year after two years of little  activity .  the oldest of the insurance - related , exchange - based derivative  products are the catastrophe options traded on the chicago board  of trade , which began trading the options in 1996 .  initially , there was substantial interest in the options , but the soft  traditional market has hampered use of the contracts to hedge  catastrophe exposures , said carlton purty , an independent broker  at the cbot who trades in options .  no catastrophe option trades have been completed at the cbot  so far this year , he said . last year , there was increased interest in  the contracts because of hurricane floyd , but few contracts were  traded , mr . purty said .  "" i think a major , major catastrophe will have to happen before they  really take off , "" he said .  the contracts offer real protection , and options dealers are keen to  trade in a new niche , but the conventional insurance and reinsurance  markets are so soft that few companies are turning to alternative  coverage options , mr . purty said .  the catastrophe risk exchange , located in princeton , n . j . , has  radically changed its structure since it was originally announced in  mid - 1996 , and it is well positioned to expand , said frank sweeney ,  chief operating officer .  catex initially planned to be a computer - based facility for  reinsurers that would enable them to exchange catastrophe risks  and to build balanced portfolios .  but by the time the exchange was operational in november 1996 , it  was clear that most reinsurers and insurers interested in catex  wanted only to buy and sell conventional reinsurance , mr . sweeney  said .  although there was some interest in risk swapping , only a handful of  risks were posted on the system , and none was traded , mr .  sweeney said .  consequently , catex has become chiefly a "" cash for cover ""  exchange , he said , noting that the risks reinsured on the exchange  include property catastrophe coverage , aviation and liability  coverages . catex also trades industry loss warranties , where  coverage is triggered by an actual loss combined with an industry  loss over an agreed threshold .  other adjustments to the exchange included making it accessible  through the internet in november 1998 . and late last year , catex  offered users the ability to set up smaller networks , allowing them  form groups whose members do business only with one another .  since its inception , catex has completed about 450 trades ,  totaling $ 400 million in premium and more than $ 3 billion in limits ,  he said . catex ' s roughly 160 subscribers include reinsurers ,  insurers and corporate entities that purchase coverage through their  captives , mr . sweeney said .  "" we obviously have a long way to go , but we are pretty satisfied  with what we have achieved so far , "" mr . sweeney said .  the exchange sees increased activity after major losses , as cedents  seek to buy replacement coverage to offset depletions in their  existing cover , he said . for example , mr . sweeney said , there was  a flurry of activity after the european windstorms in december last  year .  last september , the chicago mercantile exchange entered the field  of insurance - related derivatives when it began offering weather  derivatives .  thus far , 420 futures contracts have been traded , said larry  grannan , senior director in product marketing at the cme .  such contracts are designed to allow businesses to hedge against  weather - related losses . for example , a utility may sell less power in  a mild winter , and it would be able to use the futures to hedge a  resultant fall in revenues .  the exchange first offered heat - based indexes for atlanta , chicago ,  cincinnati and new york . in january , it added philadelphia , dallas ,  des moines , las vegas , tucson and portland , and it began offering  contracts based on cold weather .  currently , most of the trades are between securities dealers  themselves , but , eventually , the contracts will likely be used more  extensively by utilities and insurers , mr . grannan said .  in addition , the futures contracts could be used as hedges for  over - the - counter securitized deals , he said .  copyright , 2000 dow jones & company , inc . all rights reserved ."
0," nov 17 , 2000  employee name supervisor name date selected  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  andrews , naveen c rudi c zipter oct 31 , 2000  baxter , ashley david davies nov 02 , 2000  campos , hector o peyton s gibner nov 06 , 2000  carson , richard l richard b buy oct 30 , 2000  crenshaw , shirley j wincenty j kaminski oct 26 , 2000  gandy , kristin h celeste c roberts nov 01 , 2000  gorny , vladimir theodore r murphy ii nov 02 , 2000  hewitt , kirstee l steven leppard nov 06 , 2000  kindall , kevin vasant shanbhogue oct 30 , 2000  lamas vieira pinto , rodrigo david port oct 31 , 2000  raymond , maureen j wincenty j kaminski nov 02 , 2000  rosen , michael b christie a patrick nov 06 , 2000  sun , li kevin kindall nov 09 , 2000  supatgiat , chonawee peyton s gibner oct 27 , 2000  tamarchenko , tanya v vasant shanbhogue oct 26 , 2000  villarreal , norma e sheila h walton oct 26 , 2000  walton , sheila h david oxley oct 27 , 2000  williams , matthew steven leppard nov 08 , 2000  yaman , sevil vasant shanbhogue oct 27 , 2000  yuan , ding richard l carson oct 31 , 2000"
0," visit from stanford ?  dear dr . kaminski ,  let me briefly introduce myself , i am the director of corporate relations  for the school of engineering at stanford university . in this role , i am  always on the watch for ways to bring our faculty together with companies  that have an appetite for engagement with top tier research institutions .  i believe you know hill huntington , who is a senior researcher with  stanford ' s energy modeling forum . he suggested i get in touch with you for  some ideas about contacts at enron . i ' m in the process of planning a trip  to texas in early may along with my colleague donna lawrence , the  university ' s director of corporate relations . we were hoping to be able to  include a stop at enron on our itinerary . right now it appears that friday ,  may 4 th would work best for us but we ' re at the very beginning of our trip  planning .  the purpose of our visit would be to review the current relationship  between enron and stanford , to give you an overview of current priorities  in the school of engineering , and ask for your help in identifying the best  points of contact .  i look forward to hearing from you about your availability ,  sincerely ,  susan hansen  susan c . hansen  director , corporate relations  school of engineering  stanford university  stanford , ca 94305 - 4027  ( 650 ) 725 - 4219 "
1,  user antonio _ lambino ( antonio _ lambino @ ksg . harvard . edu ) not listed in domino directory
1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
0,"  if it is ok , i would like to take friday , april 6 th as a vacation day .  also , just a reminder i will be on vacation tomorrow and friday .  thanks !  shirley"
0, financial maths draft . doc )
0,Check with nuerologist.
1," be informed , be prepared  pandemic alert 2636 284 th place adel , ia 50003 this e - mail message is an advertisement and / or solicitation . "
0," note from maureen  vince ,  maureen asked me to pass along her message that the meeting with brook / hunt  went very well today . she said this firm is top - notch and very thorough .  she will contact you tomorrow after her speech on metals is over ( planned for  the lunch hour ) .  gwyn"
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
1," x 2 o automated wealth builder .  511771  the truth !  it takes 32 glasses of alkaline water to neutralize the  acid from one 12 oz . soda .  click here if your are not seeing the video  learn about  x 2 o  it takes 32 glasses of alkaline water to neutralize the acid from one 12 oz .  soda . each time you drink acidic soda , coffee , tea , and energy drinks your body  uses its own buffers ( from bone and dna ) to raise the body ' s alkalinity to  maintain your healthy blood ph level of 7 . 35 - 7 . 45 .  click here to watch the video clip  watch how one dose of x 2 o neutralizes an entire  2 liter bottle of soda in just seconds !  dear recipient , if you want to  stop receiving our offer please reply with subject stop offers  aptw "
0,Ü v ma fan...
0, ( h ) 404 - 8975103  ( o ) 404 - 8944318  - cv . doc > 
0," thanks  cindy ,  i just received notification of enron ' s match of my $ 8000 donation to the  hansford county library in spearman , texas . ( all old pipeline hands know  spearman because both northern natural and transwestern pipelines run near by  the city . )  you may be interested to know what i am trying to accomplish there . the  library is one of the few independent public libraries in the state of texas  as it is owned neither by the county nor city . it ' s budget is met through a  combination of city , county , and private contributions . a big part of their  income comes from the "" thrift shop , "" spearman ' s version of the blue bird  circle . in order to help the library continue to provide quality services  to the community ( our library in spearman , population 3000 , is by all  accounts much better than the one in nearby perryton , population 15000 ) , i  am trying to help the library establish an endowment fund . we have set a  goal of raising $ 100 , 000 over the next 3 years . with enron ' s matching , i am  planning to provide about $ 80 , 000 of that amount with the other $ 20 , 000  coming from contributions from others in the local community .  i am also investigating if the library can get any type of matching grant  from other foundations , but it looks like most prefer to fund specific  projects rather than put funds towards endowments . let me know if you have  any suggestions for us .  thanks ,  stinson  x 34748"
